Request id,Pickup point,Driver id,Status,Request time,Drop time,Request time-date,Drop time-date
1501,City,35,Trip Completed,05:41:00,06:47:00,12-07-2016,12-07-2016
1972,City,35,Trip Completed,12:22:00,12:43:00,12-07-2016,12-07-2016
2871,City,35,Trip Completed,05:53:33,07:00:33,13-07-2016,13-07-2016
3395,City,35,Trip Completed,14:52:52,15:33:04,13-07-2016,13-07-2016
3572,City,35,Trip Completed,18:25:52,19:31:28,13-07-2016,13-07-2016
4118,Airport,35,Trip Completed,04:28:35,05:26:48,14-07-2016,14-07-2016
4739,City,35,Trip Completed,14:52:43,15:37:25,14-07-2016,14-07-2016
6556,City,35,Trip Completed,21:09:57,21:38:06,15-07-2016,15-07-2016
6677,Airport,35,Trip Completed,22:29:56,23:22:48,15-07-2016,15-07-2016
1104,Airport,36,Trip Completed,20:17:00,21:20:00,11-07-2016,11-07-2016
1596,Airport,36,Trip Completed,06:39:00,07:30:00,12-07-2016,12-07-2016
1835,Airport,36,Trip Completed,09:35:00,10:30:00,12-07-2016,12-07-2016
2110,Airport,36,Trip Completed,16:19:00,17:12:00,12-07-2016,12-07-2016
2759,Airport,36,Trip Completed,03:50:03,04:33:15,13-07-2016,13-07-2016
3010,Airport,36,Trip Completed,07:26:03,08:40:52,13-07-2016,13-07-2016
3403,City,36,Trip Completed,15:16:52,15:45:52,13-07-2016,13-07-2016
3856,Airport,36,Trip Completed,21:34:21,22:26:18,13-07-2016,13-07-2016
4472,City,36,Trip Completed,08:39:44,09:55:40,14-07-2016,14-07-2016
5199,City,36,Trip Completed,20:50:52,21:57:39,14-07-2016,14-07-2016
5612,City,36,Trip Completed,06:15:54,07:17:47,15-07-2016,15-07-2016
6614,Airport,36,Trip Completed,21:40:39,22:56:08,15-07-2016,15-07-2016
191,Airport,37,Trip Completed,05:55:00,06:45:00,11-07-2016,11-07-2016
333,City,37,Trip Completed,07:43:00,08:53:00,11-07-2016,11-07-2016
488,Airport,37,Trip Completed,09:35:00,10:20:00,11-07-2016,11-07-2016
1780,City,37,Trip Completed,08:58:00,09:45:00,12-07-2016,12-07-2016
2235,Airport,37,Trip Completed,18:12:00,19:14:00,12-07-2016,12-07-2016
2516,City,37,Trip Completed,21:05:00,22:18:00,12-07-2016,12-07-2016
4209,City,37,Trip Completed,05:37:01,06:42:12,14-07-2016,14-07-2016
4726,City,37,Trip Completed,13:52:52,15:04:54,14-07-2016,14-07-2016
5088,Airport,37,Trip Completed,19:52:54,21:06:33,14-07-2016,14-07-2016
5352,Airport,37,Trip Completed,23:01:45,23:45:53,14-07-2016,14-07-2016
6024,Airport,37,Trip Completed,12:43:09,13:55:27,15-07-2016,15-07-2016
6196,Airport,37,Trip Completed,17:19:56,18:03:53,15-07-2016,15-07-2016
6297,City,37,Trip Completed,18:21:09,18:57:24,15-07-2016,15-07-2016
125,City,38,Trip Completed,05:12:00,06:17:00,11-07-2016,11-07-2016
1611,City,38,Trip Completed,06:49:00,07:44:00,12-07-2016,12-07-2016
1814,City,38,Trip Completed,09:19:00,09:59:00,12-07-2016,12-07-2016
3088,City,38,Trip Completed,08:12:39,09:01:02,13-07-2016,13-07-2016
3384,Airport,38,Trip Completed,14:40:53,15:34:26,13-07-2016,13-07-2016
4218,Airport,38,Trip Completed,05:38:17,06:24:48,14-07-2016,14-07-2016
5757,City,38,Trip Completed,08:12:21,09:17:55,15-07-2016,15-07-2016
5958,Airport,38,Trip Completed,10:48:38,11:49:20,15-07-2016,15-07-2016
6314,City,38,Trip Completed,18:31:06,19:30:28,15-07-2016,15-07-2016
249,City,39,Trip Completed,06:31:00,07:14:00,11-07-2016,11-07-2016
728,City,39,Trip Completed,15:05:00,16:09:00,11-07-2016,11-07-2016
3042,City,39,Trip Completed,07:38:51,08:32:47,13-07-2016,13-07-2016
3620,City,39,Trip Completed,18:54:52,20:08:38,13-07-2016,13-07-2016
4276,City,39,Trip Completed,06:22:04,07:23:02,14-07-2016,14-07-2016
4735,City,39,Trip Completed,14:43:10,15:51:37,14-07-2016,14-07-2016
1353,Airport,40,Trip Completed,23:51:00,00:34:00,11-07-2016,12-07-2016
1568,City,40,Trip Completed,06:18:00,06:52:00,12-07-2016,12-07-2016
2465,City,40,Trip Completed,20:38:00,21:37:00,12-07-2016,12-07-2016
3688,City,40,Trip Completed,19:39:52,20:40:51,13-07-2016,13-07-2016
4727,City,40,Trip Completed,14:06:18,15:02:55,14-07-2016,14-07-2016
5348,City,40,Trip Completed,22:50:55,23:45:17,14-07-2016,14-07-2016
6537,Airport,40,Trip Completed,20:52:18,22:03:09,15-07-2016,15-07-2016
1941,Airport,41,Trip Completed,11:29:00,12:09:00,12-07-2016,12-07-2016
3766,Airport,41,Trip Completed,20:33:01,21:24:23,13-07-2016,13-07-2016
4243,Airport,41,Trip Completed,06:02:47,06:37:57,14-07-2016,14-07-2016
4717,Airport,41,Trip Completed,13:42:45,14:36:58,14-07-2016,14-07-2016
5682,City,41,Trip Completed,07:16:19,08:24:55,15-07-2016,15-07-2016
6343,City,41,Trip Completed,18:44:07,19:21:59,15-07-2016,15-07-2016
6726,Airport,41,Trip Completed,23:22:28,00:12:03,15-07-2016,16-07-2016
238,City,42,Trip Completed,06:27:00,07:15:00,11-07-2016,11-07-2016
2624,City,42,Trip Completed,22:16:00,23:17:00,12-07-2016,12-07-2016
2787,City,42,Trip Completed,04:54:46,05:29:11,13-07-2016,13-07-2016
3992,City,42,Trip Completed,23:24:52,00:04:39,13-07-2016,14-07-2016
4974,City,42,Trip Completed,18:44:58,19:16:18,14-07-2016,14-07-2016
5478,Airport,42,Trip Completed,04:43:40,05:44:45,15-07-2016,15-07-2016
5641,City,42,Trip Completed,06:46:40,07:16:35,15-07-2016,15-07-2016
128,City,43,Trip Completed,05:12:00,05:48:00,11-07-2016,11-07-2016
627,City,43,Trip Completed,12:12:00,13:10:00,11-07-2016,11-07-2016
1766,Airport,43,Trip Completed,08:45:00,09:52:00,12-07-2016,12-07-2016
2089,City,43,Trip Completed,15:49:00,16:32:00,12-07-2016,12-07-2016
3565,City,43,Trip Completed,18:13:10,18:50:29,13-07-2016,13-07-2016
3954,Airport,43,Trip Completed,22:43:45,00:03:31,13-07-2016,14-07-2016
4204,City,43,Trip Completed,05:36:10,06:23:14,14-07-2016,14-07-2016
4651,City,43,Trip Completed,11:54:26,12:47:18,14-07-2016,14-07-2016
5814,City,43,Trip Completed,08:43:57,09:55:23,15-07-2016,15-07-2016
6062,City,43,Trip Completed,13:48:40,14:51:36,15-07-2016,15-07-2016
118,Airport,44,Trip Completed,05:11:00,05:52:00,11-07-2016,11-07-2016
339,Airport,44,Trip Completed,07:49:00,08:45:00,11-07-2016,11-07-2016
766,City,44,Trip Completed,16:23:00,17:27:00,11-07-2016,11-07-2016
1133,Airport,44,Trip Completed,20:27:00,21:31:00,11-07-2016,11-07-2016
2458,City,44,Trip Completed,20:33:00,21:33:00,12-07-2016,12-07-2016
3060,Airport,44,Trip Completed,07:56:53,09:12:13,13-07-2016,13-07-2016
3653,City,44,Trip Completed,19:18:27,19:51:00,13-07-2016,13-07-2016
4321,City,44,Trip Completed,06:56:17,07:47:58,14-07-2016,14-07-2016
5672,Airport,44,Trip Completed,07:07:07,07:59:21,15-07-2016,15-07-2016
1698,City,45,Trip Completed,07:56:00,08:56:00,12-07-2016,12-07-2016
2098,City,45,Trip Completed,16:12:00,16:42:00,12-07-2016,12-07-2016
2733,City,45,Trip Completed,02:37:50,03:45:00,13-07-2016,13-07-2016
2917,Airport,45,Trip Completed,06:21:57,06:53:54,13-07-2016,13-07-2016
3151,Airport,45,Trip Completed,09:00:37,09:38:31,13-07-2016,13-07-2016
3358,City,45,Trip Completed,13:30:22,14:38:35,13-07-2016,13-07-2016
5435,City,45,Trip Completed,02:52:10,03:43:43,15-07-2016,15-07-2016
5717,Airport,45,Trip Completed,07:41:01,08:24:01,15-07-2016,15-07-2016
635,Airport,46,Trip Completed,12:25:00,13:29:00,11-07-2016,11-07-2016
1275,Airport,46,Trip Completed,22:05:00,23:02:00,11-07-2016,11-07-2016
1562,Airport,46,Trip Completed,06:16:00,07:15:00,12-07-2016,12-07-2016
2908,Airport,46,Trip Completed,06:14:46,07:17:20,13-07-2016,13-07-2016
3414,City,46,Trip Completed,15:28:23,16:44:23,13-07-2016,13-07-2016
3638,Airport,46,Trip Completed,19:09:50,19:58:45,13-07-2016,13-07-2016
5132,Airport,46,Trip Completed,20:11:42,20:40:50,14-07-2016,14-07-2016
5422,City,46,Trip Completed,02:09:09,03:09:26,15-07-2016,15-07-2016
5724,City,46,Trip Completed,07:40:09,08:48:45,15-07-2016,15-07-2016
6026,Airport,46,Trip Completed,12:50:41,13:35:03,15-07-2016,15-07-2016
6416,City,46,Trip Completed,19:42:15,20:27:36,15-07-2016,15-07-2016
995,Airport,47,Trip Completed,19:11:00,19:33:00,11-07-2016,11-07-2016
1771,City,47,Trip Completed,08:56:00,09:27:00,12-07-2016,12-07-2016
2729,Airport,47,Trip Completed,02:36:56,03:03:11,13-07-2016,13-07-2016
3416,City,47,Trip Completed,15:31:59,16:06:48,13-07-2016,13-07-2016
4286,City,47,Trip Completed,06:35:07,07:35:54,14-07-2016,14-07-2016
5012,Airport,47,Trip Completed,18:59:54,20:05:50,14-07-2016,14-07-2016
6761,Airport,47,Trip Completed,00:05:00,00:47:06,15-07-2016,15-07-2016
5638,City,47,Trip Completed,06:40:51,07:18:48,15-07-2016,15-07-2016
6191,Airport,47,Trip Completed,17:17:50,18:16:35,15-07-2016,15-07-2016
443,City,48,Trip Completed,09:05:00,09:45:00,11-07-2016,11-07-2016
1299,City,48,Trip Completed,22:22:00,23:06:00,11-07-2016,11-07-2016
1637,Airport,48,Trip Completed,07:09:00,08:15:00,12-07-2016,12-07-2016
2099,Airport,48,Trip Completed,16:03:00,17:16:00,12-07-2016,12-07-2016
2349,Airport,48,Trip Completed,19:22:00,20:07:00,12-07-2016,12-07-2016
3081,City,48,Trip Completed,08:10:39,08:47:52,13-07-2016,13-07-2016
3555,Airport,48,Trip Completed,18:08:02,19:07:06,13-07-2016,13-07-2016
3798,City,48,Trip Completed,20:55:06,21:41:49,13-07-2016,13-07-2016
3982,Airport,48,Trip Completed,23:16:52,00:34:05,13-07-2016,14-07-2016
4082,Airport,48,Trip Completed,02:37:56,03:23:21,14-07-2016,14-07-2016
4672,City,48,Trip Completed,12:36:18,13:47:19,14-07-2016,14-07-2016
4937,City,48,Trip Completed,18:22:21,19:14:54,14-07-2016,14-07-2016
5594,Airport,48,Trip Completed,06:05:47,07:02:34,15-07-2016,15-07-2016
540,City,49,Trip Completed,09:56:00,10:52:00,11-07-2016,11-07-2016
1533,City,49,Trip Completed,05:56:00,06:32:00,12-07-2016,12-07-2016
2359,City,49,Trip Completed,19:31:00,20:28:00,12-07-2016,12-07-2016
2603,City,49,Trip Completed,22:00:00,22:51:00,12-07-2016,12-07-2016
2965,Airport,49,Trip Completed,06:56:35,07:25:58,13-07-2016,13-07-2016
4002,City,49,Trip Completed,23:39:25,00:50:46,13-07-2016,14-07-2016
4364,Airport,49,Trip Completed,07:26:46,08:07:07,14-07-2016,14-07-2016
4614,Airport,49,Trip Completed,10:51:16,11:28:51,14-07-2016,14-07-2016
5235,Airport,49,Trip Completed,21:08:55,22:00:26,14-07-2016,14-07-2016
5979,Airport,49,Trip Completed,11:35:28,12:11:05,15-07-2016,15-07-2016
6145,Airport,49,Trip Completed,16:08:41,17:20:36,15-07-2016,15-07-2016
6363,Airport,49,Trip Completed,19:07:09,19:46:41,15-07-2016,15-07-2016
2481,City,50,Trip Completed,20:40:00,21:37:00,12-07-2016,12-07-2016
3328,Airport,50,Trip Completed,12:28:51,13:10:08,13-07-2016,13-07-2016
3908,Airport,50,Trip Completed,22:07:15,23:15:39,13-07-2016,13-07-2016
4416,City,50,Trip Completed,08:12:46,09:08:19,14-07-2016,14-07-2016
4966,Airport,50,Trip Completed,18:35:40,19:19:51,14-07-2016,14-07-2016
5243,City,50,Trip Completed,21:12:10,22:15:12,14-07-2016,14-07-2016
5697,City,50,Trip Completed,07:32:38,08:12:26,15-07-2016,15-07-2016
5864,Airport,50,Trip Completed,09:22:59,10:18:31,15-07-2016,15-07-2016
6530,Airport,50,Trip Completed,20:51:59,21:30:57,15-07-2016,15-07-2016
686,City,51,Trip Completed,13:44:00,14:30:00,11-07-2016,11-07-2016
777,Airport,51,Trip Completed,16:41:00,17:32:00,11-07-2016,11-07-2016
1455,Airport,51,Trip Completed,04:56:00,05:27:00,12-07-2016,12-07-2016
1906,Airport,51,Trip Completed,10:38:00,11:22:00,12-07-2016,12-07-2016
2432,Airport,51,Trip Completed,20:15:00,20:59:00,12-07-2016,12-07-2016
2977,Airport,51,Trip Completed,06:52:35,07:47:34,13-07-2016,13-07-2016
3964,City,51,Trip Completed,22:53:20,23:34:07,13-07-2016,13-07-2016
4182,Airport,51,Trip Completed,05:24:02,06:24:49,14-07-2016,14-07-2016
4679,City,51,Trip Completed,12:44:59,13:39:06,14-07-2016,14-07-2016
4997,City,51,Trip Completed,18:57:20,19:41:29,14-07-2016,14-07-2016
5600,City,51,Trip Completed,06:09:20,07:12:45,15-07-2016,15-07-2016
5910,Airport,51,Trip Completed,10:00:43,10:52:49,15-07-2016,15-07-2016
6597,Airport,51,Trip Completed,21:35:04,22:21:17,15-07-2016,15-07-2016
64,City,52,Trip Completed,04:16:00,05:28:00,11-07-2016,11-07-2016
687,Airport,52,Trip Completed,13:41:00,14:25:00,11-07-2016,11-07-2016
1625,City,52,Trip Completed,07:01:00,07:49:00,12-07-2016,12-07-2016
1958,Airport,52,Trip Completed,11:41:00,12:35:00,12-07-2016,12-07-2016
2160,Airport,52,Trip Completed,17:32:00,18:07:00,12-07-2016,12-07-2016
2517,Airport,52,Trip Completed,21:04:00,22:20:00,12-07-2016,12-07-2016
2894,City,52,Trip Completed,06:01:37,07:13:57,13-07-2016,13-07-2016
3739,Airport,52,Trip Completed,20:21:38,21:06:29,13-07-2016,13-07-2016
4737,City,52,Trip Completed,14:37:56,15:47:44,14-07-2016,14-07-2016
5064,Airport,52,Trip Completed,19:28:03,20:34:00,14-07-2016,14-07-2016
313,City,53,Trip Completed,07:26:00,08:35:00,11-07-2016,11-07-2016
2107,City,53,Trip Completed,16:18:00,17:14:00,12-07-2016,12-07-2016
2819,City,53,Trip Completed,05:12:03,06:23:03,13-07-2016,13-07-2016
2932,Airport,53,Trip Completed,06:28:49,07:11:44,13-07-2016,13-07-2016
3593,City,53,Trip Completed,18:34:17,19:27:56,13-07-2016,13-07-2016
4760,City,53,Trip Completed,15:19:28,16:37:19,14-07-2016,14-07-2016
6681,Airport,53,Trip Completed,22:32:05,23:34:39,15-07-2016,15-07-2016
234,City,54,Trip Completed,06:27:00,07:23:00,11-07-2016,11-07-2016
425,Airport,54,Trip Completed,08:48:00,09:34:00,11-07-2016,11-07-2016
1528,City,54,Trip Completed,05:58:00,06:33:00,12-07-2016,12-07-2016
1671,Airport,54,Trip Completed,07:41:00,08:50:00,12-07-2016,12-07-2016
2223,City,54,Trip Completed,18:07:00,19:12:00,12-07-2016,12-07-2016
3268,Airport,54,Trip Completed,10:27:35,11:31:51,13-07-2016,13-07-2016
3530,Airport,54,Trip Completed,17:53:27,18:43:17,13-07-2016,13-07-2016
4765,Airport,54,Trip Completed,15:36:30,16:41:07,14-07-2016,14-07-2016
531,City,55,Trip Completed,10:01:00,10:36:00,11-07-2016,11-07-2016
1721,City,55,Trip Completed,08:10:00,08:47:00,12-07-2016,12-07-2016
2665,Airport,55,Trip Completed,23:30:00,00:37:17,12-07-2016,13-07-2016
2951,City,55,Trip Completed,06:40:10,07:41:17,13-07-2016,13-07-2016
3786,Airport,55,Trip Completed,20:47:32,21:35:51,13-07-2016,13-07-2016
4049,City,55,Trip Completed,01:03:12,02:26:06,14-07-2016,14-07-2016
4079,Airport,55,Trip Completed,02:31:51,03:33:26,14-07-2016,14-07-2016
4233,Airport,55,Trip Completed,05:51:41,06:58:26,14-07-2016,14-07-2016
4884,Airport,55,Trip Completed,17:53:38,19:06:04,14-07-2016,14-07-2016
6350,City,55,Trip Completed,18:57:26,20:08:25,15-07-2016,15-07-2016
1914,Airport,56,Trip Completed,10:42:00,11:52:00,12-07-2016,12-07-2016
3205,City,56,Trip Completed,09:38:10,10:49:37,13-07-2016,13-07-2016
3448,City,56,Trip Completed,16:40:59,17:35:37,13-07-2016,13-07-2016
4628,City,56,Trip Completed,11:13:24,12:05:37,14-07-2016,14-07-2016
5418,City,56,Trip Completed,02:03:39,03:13:00,15-07-2016,15-07-2016
5654,City,56,Trip Completed,06:56:12,08:09:48,15-07-2016,15-07-2016
614,City,57,Trip Completed,11:49:00,12:52:00,11-07-2016,11-07-2016
1340,City,57,Trip Completed,23:22:00,23:55:00,11-07-2016,11-07-2016
1576,City,57,Trip Completed,06:27:00,07:41:00,12-07-2016,12-07-2016
1974,Airport,57,Trip Completed,12:19:00,13:07:00,12-07-2016,12-07-2016
2597,City,57,Trip Completed,21:52:00,22:54:00,12-07-2016,12-07-2016
4690,City,57,Trip Completed,13:04:08,13:45:06,14-07-2016,14-07-2016
6267,Airport,57,Trip Completed,18:10:03,18:45:25,15-07-2016,15-07-2016
660,Airport,58,Trip Completed,12:55:00,13:44:00,11-07-2016,11-07-2016
943,Airport,58,Trip Completed,18:34:00,19:25:00,11-07-2016,11-07-2016
1445,Airport,58,Trip Completed,04:45:00,06:02:00,12-07-2016,12-07-2016
3070,City,58,Trip Completed,07:53:05,08:53:21,13-07-2016,13-07-2016
3440,City,58,Trip Completed,16:26:57,17:04:40,13-07-2016,13-07-2016
4503,City,58,Trip Completed,09:05:45,09:56:16,14-07-2016,14-07-2016
4771,Airport,58,Trip Completed,15:57:43,16:25:11,14-07-2016,14-07-2016
4797,City,58,Trip Completed,16:55:26,17:51:22,14-07-2016,14-07-2016
4898,Airport,58,Trip Completed,18:02:53,19:08:17,14-07-2016,14-07-2016
172,Airport,59,Trip Completed,05:41:00,06:19:00,11-07-2016,11-07-2016
518,City,59,Trip Completed,09:46:00,10:42:00,11-07-2016,11-07-2016
843,Airport,59,Trip Completed,17:38:00,18:31:00,11-07-2016,11-07-2016
1070,City,59,Trip Completed,19:58:00,20:58:00,11-07-2016,11-07-2016
2078,Airport,59,Trip Completed,15:36:00,16:22:00,12-07-2016,12-07-2016
5382,City,59,Trip Completed,00:08:01,00:42:31,14-07-2016,14-07-2016
4119,City,59,Trip Completed,04:22:12,05:42:08,14-07-2016,14-07-2016
4623,City,59,Trip Completed,11:00:10,11:37:46,14-07-2016,14-07-2016
620,City,60,Trip Completed,12:04:00,13:17:00,11-07-2016,11-07-2016
1286,Airport,60,Trip Completed,22:18:00,22:59:00,11-07-2016,11-07-2016
2482,City,60,Trip Completed,20:45:00,21:42:00,12-07-2016,12-07-2016
3672,Airport,60,Trip Completed,19:28:50,20:34:16,13-07-2016,13-07-2016
3959,City,60,Trip Completed,22:51:04,23:25:59,13-07-2016,13-07-2016
4659,City,60,Trip Completed,12:10:38,13:10:26,14-07-2016,14-07-2016
5060,Airport,60,Trip Completed,19:26:16,20:02:05,14-07-2016,14-07-2016
5942,City,60,Trip Completed,10:29:33,11:23:49,15-07-2016,15-07-2016
1349,Airport,61,Trip Completed,23:41:00,00:22:00,11-07-2016,12-07-2016
2192,Airport,61,Trip Completed,17:44:00,18:39:00,12-07-2016,12-07-2016
2323,City,61,Trip Completed,19:06:00,20:17:00,12-07-2016,12-07-2016
2717,City,61,Trip Completed,02:00:13,02:55:01,13-07-2016,13-07-2016
3338,Airport,61,Trip Completed,12:36:47,13:16:34,13-07-2016,13-07-2016
4475,City,61,Trip Completed,08:44:24,09:25:43,14-07-2016,14-07-2016
4786,City,61,Trip Completed,16:40:36,17:13:53,14-07-2016,14-07-2016
5017,City,61,Trip Completed,19:09:05,20:01:24,14-07-2016,14-07-2016
5580,City,61,Trip Completed,05:51:48,07:08:30,15-07-2016,15-07-2016
6066,Airport,61,Trip Completed,13:54:34,14:44:05,15-07-2016,15-07-2016
418,City,62,Trip Completed,08:42:00,09:24:00,11-07-2016,11-07-2016
608,Airport,62,Trip Completed,11:57:00,12:48:00,11-07-2016,11-07-2016
1842,City,62,Trip Completed,09:40:00,10:18:00,12-07-2016,12-07-2016
4004,City,62,Trip Completed,23:40:41,00:21:38,13-07-2016,14-07-2016
5791,City,62,Trip Completed,08:35:12,09:19:35,15-07-2016,15-07-2016
6548,Airport,62,Trip Completed,20:56:32,21:45:32,15-07-2016,15-07-2016
121,Airport,63,Trip Completed,05:13:00,06:08:00,11-07-2016,11-07-2016
571,Airport,63,Trip Completed,10:44:00,11:44:00,11-07-2016,11-07-2016
2444,Airport,63,Trip Completed,20:23:00,21:35:00,12-07-2016,12-07-2016
2815,City,63,Trip Completed,05:13:32,05:42:58,13-07-2016,13-07-2016
3510,Airport,63,Trip Completed,17:42:32,18:32:16,13-07-2016,13-07-2016
5013,City,63,Trip Completed,19:01:56,19:37:00,14-07-2016,14-07-2016
5457,City,63,Trip Completed,03:56:41,04:54:26,15-07-2016,15-07-2016
5940,City,63,Trip Completed,10:18:26,11:12:53,15-07-2016,15-07-2016
6197,City,63,Trip Completed,17:24:24,18:05:53,15-07-2016,15-07-2016
6660,Airport,63,Trip Completed,22:15:00,23:14:39,15-07-2016,15-07-2016
584,Airport,64,Trip Completed,11:14:00,12:25:00,11-07-2016,11-07-2016
1741,Airport,64,Trip Completed,08:32:00,09:08:00,12-07-2016,12-07-2016
2031,City,64,Trip Completed,14:17:00,14:51:00,12-07-2016,12-07-2016
3158,Airport,64,Trip Completed,09:07:00,10:00:18,13-07-2016,13-07-2016
3955,Airport,64,Trip Completed,22:56:09,23:50:55,13-07-2016,13-07-2016
4384,City,64,Trip Completed,07:49:20,08:54:46,14-07-2016,14-07-2016
5224,City,64,Trip Completed,21:07:44,22:19:37,14-07-2016,14-07-2016
5394,Airport,64,Trip Completed,00:47:57,01:42:51,15-07-2016,15-07-2016
5511,Airport,64,Trip Completed,05:10:13,06:09:36,15-07-2016,15-07-2016
744,City,65,Trip Completed,15:41:00,16:30:00,11-07-2016,11-07-2016
1634,Airport,65,Trip Completed,07:13:00,08:04:00,12-07-2016,12-07-2016
1911,Airport,65,Trip Completed,10:43:00,11:41:00,12-07-2016,12-07-2016
2608,Airport,65,Trip Completed,21:59:00,22:36:00,12-07-2016,12-07-2016
3456,Airport,65,Trip Completed,16:59:22,17:47:12,13-07-2016,13-07-2016
3561,City,65,Trip Completed,18:14:34,18:55:15,13-07-2016,13-07-2016
5216,Airport,65,Trip Completed,20:56:47,21:45:04,14-07-2016,14-07-2016
5573,City,65,Trip Completed,05:48:54,06:19:03,15-07-2016,15-07-2016
5952,Airport,65,Trip Completed,10:42:35,11:20:09,15-07-2016,15-07-2016
6093,Airport,65,Trip Completed,14:34:33,15:30:31,15-07-2016,15-07-2016
6749,Airport,65,Trip Completed,23:48:42,00:36:53,15-07-2016,16-07-2016
250,Airport,66,Trip Completed,06:29:00,07:34:00,11-07-2016,11-07-2016
781,City,66,Trip Completed,16:40:00,17:41:00,11-07-2016,11-07-2016
1681,Airport,66,Trip Completed,07:53:00,08:44:00,12-07-2016,12-07-2016
3924,Airport,66,Trip Completed,22:21:56,23:04:13,13-07-2016,13-07-2016
5271,City,66,Trip Completed,21:33:30,22:21:00,14-07-2016,14-07-2016
5899,Airport,66,Trip Completed,09:55:05,10:23:11,15-07-2016,15-07-2016
6273,City,66,Trip Completed,18:09:45,19:22:05,15-07-2016,15-07-2016
630,Airport,67,Trip Completed,12:16:00,13:10:00,11-07-2016,11-07-2016
679,City,67,Trip Completed,13:22:00,14:17:00,11-07-2016,11-07-2016
782,Airport,67,Trip Completed,16:46:00,17:27:00,11-07-2016,11-07-2016
1329,Airport,67,Trip Completed,23:10:00,23:45:00,11-07-2016,11-07-2016
1712,Airport,67,Trip Completed,08:14:00,09:06:00,12-07-2016,12-07-2016
2033,City,67,Trip Completed,14:17:00,14:59:00,12-07-2016,12-07-2016
3094,Airport,67,Trip Completed,08:21:01,08:53:34,13-07-2016,13-07-2016
4709,Airport,67,Trip Completed,13:21:10,14:22:19,14-07-2016,14-07-2016
4948,Airport,67,Trip Completed,18:28:34,19:39:52,14-07-2016,14-07-2016
